embedding_1,embedding_2,type
1.0207285590226598,21.162424748771336,tSNE
3.2339002928976646,20.776632560631136,tSNE
-1.803028245147732,19.212157158287404,tSNE
2.876115258720914,16.85813200093142,tSNE
1.9240108069098578,20.521090304051445,tSNE
2.936547637570221,16.27524737877894,tSNE
2.0629580027684886,16.959982539881615,tSNE
-3.281040377257955,18.312933142707866,tSNE
1.4511624988190426,20.679887092219456,tSNE
-2.047954912154124,16.679822982072906,tSNE
-0.1988203565940528,19.51886700028041,tSNE
-0.24170581007253905,19.71043583256634,tSNE
-1.0512326082939627,19.626412557483327,tSNE
0.8653180162457785,22.077471138632507,tSNE
-1.8896440952274265,17.928299499327064,tSNE
-1.1393458699381138,19.31883229370417,tSNE
-1.9571111285274252,20.05459970919402,tSNE
-2.319892739282462,19.44752579550001,tSNE
-2.3917934238339145,16.135122307259824,tSNE
2.1053742106831628,17.145215998691803,tSNE
0.8558409092534852,22.47878787072025,tSNE
0.45298905790344124,16.556103176086545,tSNE
3.303472603068375,18.7338872538561,tSNE
2.0022882308354006,17.968046837326547,tSNE
-2.793064610202526,20.520596900163586,tSNE
0.20243301087362525,18.551642145172668,tSNE
3.4197497054952217,19.927483252192488,tSNE
-1.7463506005297864,19.452758838751272,tSNE
-0.4468712496511344,15.766086213138003,tSNE
2.8761474945315473,17.918845325254836,tSNE
1.2850932122868461,16.542669184118754,tSNE
1.9355866107205981,21.87325344749027,tSNE
3.555449890636341,18.74159344451969,tSNE
-2.8079612912331426,19.73428427013421,tSNE
4.470974027216137,16.636153642749036,tSNE
0.35199923351169843,21.58158284578159,tSNE
2.1922534926026147,18.5719044432444,tSNE
-0.7193523370194894,17.338318096123682,tSNE
-2.9111931978912016,16.34077592338459,tSNE
-0.9762193362075791,18.7494135675326,tSNE
0.6509844131857553,18.90690160501447,tSNE
-2.348808315164467,17.87985903955953,tSNE
2.110826452960421,20.541001895417626,tSNE
1.0029121002399326,21.436601874314338,tSNE
3.5838141675474557,16.159522660880224,tSNE
1.383225980706634,18.72586678204077,tSNE
-0.43299877963333683,19.518941424032132,tSNE
0.8105400459077037,19.919720346126834,tSNE
3.560900278133858,19.40999495290524,tSNE
4.325651632239276,17.1379852198656,tSNE
0.9364031142442706,16.95471111832744,tSNE
-1.6018933067140118,18.019703168196727,tSNE
0.6220333908616478,21.304612998026176,tSNE
-1.622762114692452,16.26877674212081,tSNE
3.3387638139217617,17.86094241869198,tSNE
-1.2901403229897828,22.008581673434108,tSNE
1.744967055544796,19.191786083009774,tSNE
2.198868981185647,15.785224030838966,tSNE
2.614141967051104,17.568298913510677,tSNE
-1.9779903403974137,21.615633678469493,tSNE
3.3376413045558078,19.69152160356356,tSNE
4.76262887196781,19.90332323950716,tSNE
4.17463754754974,18.600210949710846,tSNE
1.522495716978729,20.196410910834107,tSNE
-0.24357458005831506,22.732540783226504,tSNE
0.05943657285601518,21.559472063616862,tSNE
4.6066338882717295,16.37645987299563,tSNE
-0.23059269537031293,19.551956137761692,tSNE
-2.904571543957978,16.245629984300532,tSNE
3.8971864315001365,15.881310276355263,tSNE
3.232754986340122,20.206247034978492,tSNE
-0.2831548333072452,17.11617497100568,tSNE
0.37074116779486477,22.10956557908928,tSNE
3.081575980400121,19.840857045531095,tSNE
-1.6624030543930532,17.862577611312883,tSNE
2.0083246432638053,20.063712869659486,tSNE
1.8589981909440418,17.850728901928363,tSNE
-0.8692708923224817,17.52689807637246,tSNE
-1.6104827037356484,20.855544763869748,tSNE
1.9174734237305167,19.81653045938906,tSNE
-0.49355554103508664,21.416760912748245,tSNE
-1.5435410122652307,18.65185815792757,tSNE
0.7896635673485434,20.33805829081034,tSNE
-0.2271228008379047,18.36497801853824,tSNE
-0.82097545935526,17.85893040889884,tSNE
0.12683730281579692,18.345561294504336,tSNE
-3.5098735817124664,19.448559569069644,tSNE
0.5156783590156219,15.864276120012804,tSNE
4.375661411233896,20.766700367372977,tSNE
3.5696961808604155,17.08172696402346,tSNE
-3.133697809032275,20.195635750243557,tSNE
-1.8389314425871828,17.771407117047055,tSNE
-3.503584115955574,19.184884866142095,tSNE
0.24665195832834644,15.7282426097458,tSNE
2.2642401583777847,19.052579727902522,tSNE
2.4085357879654947,17.506354732826633,tSNE
-1.0274849687701524,21.823838740969606,tSNE
4.448386020960641,20.06174098435878,tSNE
4.498787282421328,19.23294617003729,tSNE
4.1817798819168575,18.919032228932654,tSNE
-17.24853326377432,2.0998472799540235,tSNE
-20.746334984768094,6.90056373905318,tSNE
-15.060345634487176,5.068172810879401,tSNE
-18.155415714626116,9.316931779785872,tSNE
-18.986697886800037,5.967425932786195,tSNE
-17.082239088269084,4.061689613811387,tSNE
-18.665698496158896,2.857738128829047,tSNE
-18.468897660463355,8.112735854118812,tSNE
-14.640337995579717,6.336296278775466,tSNE
-16.37648952092567,4.965503555080558,tSNE
-13.898929187634668,4.236509747632817,tSNE
-14.872312611266432,4.285077912067065,tSNE
-18.818032010653628,6.488737238965053,tSNE
-16.40674600103549,8.721748547711341,tSNE
-18.439076000174737,2.2396535645795748,tSNE
-20.533476276694877,4.645231685474177,tSNE
-17.734552920653883,6.712239074596467,tSNE
-18.08576209176426,8.064988358103815,tSNE
-18.900134133793934,9.049929739616845,tSNE
-19.88714031498498,7.736006076056527,tSNE
-18.575559376722072,8.122858073764622,tSNE
-20.408527061126794,5.47843623585898,tSNE
-20.560083407930843,6.576881660824327,tSNE
-16.443301035010048,9.701275629204277,tSNE
-15.764030598520119,8.990517288414479,tSNE
-17.37306816219859,7.825911023483151,tSNE
-18.235038865098147,5.011094734979379,tSNE
-22.10921722670967,4.338253224341554,tSNE
-21.508603353853278,4.0430195589971545,tSNE
-20.337151900827127,5.017971500540769,tSNE
-17.592344856661718,4.117947141445685,tSNE
-20.806237021323888,7.818892323321358,tSNE
-17.363129132189215,6.660238138649665,tSNE
-17.232255804161277,8.616111775977535,tSNE
-13.372368620471008,6.11239196533102,tSNE
-16.73255520414072,7.116723485589956,tSNE
-20.848762343505072,3.98025448732114,tSNE
-17.209073304627278,7.314590437010582,tSNE
-17.90907076182713,3.9270576591592774,tSNE
-14.20560781409703,5.10954282553725,tSNE
-18.283431925942022,9.413890352465108,tSNE
-18.116699311204354,3.4494600463974425,tSNE
-19.011310185215414,3.7217572652644075,tSNE
-16.915915426881963,9.308691230490748,tSNE
-19.02495855688126,9.630269786776942,tSNE
-18.314803892943427,7.944011290656981,tSNE
-14.449267193853425,5.352926074386385,tSNE
-15.51923524933889,8.985623727240363,tSNE
-15.641221937065627,7.351252130338688,tSNE
-14.25370466057042,8.248848558849202,tSNE
-13.337812395798746,5.724904141689081,tSNE
-21.21016992551502,3.514214508184619,tSNE
-17.272403065451826,4.771280270230983,tSNE
-16.344409718560136,7.677364597555744,tSNE
-16.829021504397918,7.7055970773799585,tSNE
-21.164399581567626,4.273670572906612,tSNE
-14.438151896633737,4.67097983616175,tSNE
-18.797104105642713,3.5314017998162375,tSNE
-20.984131641803724,7.590202383973314,tSNE
-15.122078061569777,7.058174979362277,tSNE
-18.14046285853296,10.128208572514566,tSNE
-19.225614953256134,6.643516234506792,tSNE
-14.846737551999409,6.096077703577669,tSNE
-13.523182576940341,6.274749048992718,tSNE
-16.60077161409829,3.5952730012343603,tSNE
-14.244711474471424,8.129294172277985,tSNE
-21.740795039442315,6.294574300743857,tSNE
-17.79282918179663,3.497553616913892,tSNE
-20.7146560233738,4.318288189050838,tSNE
-16.249360321241706,5.602792825811898,tSNE
-18.716804026923526,3.208599840134193,tSNE
-19.58700091364548,9.252300883527388,tSNE
-13.963506762628624,8.265078201959408,tSNE
-16.44342975068965,4.056015192247229,tSNE
-15.634284061397684,5.2928349474540095,tSNE
-16.998398919464556,4.18920868599057,tSNE
-13.196550612164316,6.415717541235642,tSNE
-20.3729083536642,4.336471112455584,tSNE
-17.943717959818756,5.578026722649476,tSNE
-17.357857632175246,7.412665422938053,tSNE
-19.029636965087587,3.9850292401964644,tSNE
-14.59148355350209,6.109890130895261,tSNE
-14.99546216302463,5.341836045187392,tSNE
-21.20698652587608,5.115097368706825,tSNE
-15.951611161269025,7.190975587891125,tSNE
-17.906307322787104,3.2806032471603626,tSNE
-17.197061817682737,8.004321678611205,tSNE
-18.55804739435819,6.802958441387991,tSNE
-21.213609096247925,4.098479060740992,tSNE
-16.31849070783237,3.804138066938044,tSNE
-16.965378899402793,3.6171939245717706,tSNE
-19.224319615565538,7.830650224695566,tSNE
-19.22074063088481,5.91543772773815,tSNE
-18.898796893263533,7.121771159172139,tSNE
-18.833184164051175,3.1917437255827754,tSNE
-19.234247010116917,8.857832517836506,tSNE
-18.039446449911253,2.3833671934804403,tSNE
-16.978840947173268,4.531515812601816,tSNE
-14.688654624639364,4.426528022021037,tSNE
-21.37564801466255,3.7313520558667643,tSNE
-10.278434983359396,-16.93676291651688,tSNE
-12.073712254329523,-19.485203729900878,tSNE
-12.45150859633525,-17.234599618248744,tSNE
-15.882032920401024,-17.690225948076037,tSNE
-13.839489163909642,-17.559826674135472,tSNE
-16.111349576471454,-17.141329432680827,tSNE
-10.523847544923512,-20.996534860127603,tSNE
-9.707014399664198,-20.956194034332338,tSNE
-8.153903803281102,-20.354799924529154,tSNE
-13.634076656026638,-15.784701646002466,tSNE
-12.870514319459485,-17.813226375047655,tSNE
-13.309726042973773,-17.86759431219408,tSNE
-7.793685974156272,-19.97023812034246,tSNE
-14.123476689674252,-17.052673545936123,tSNE
-7.769853794916209,-19.907008780367196,tSNE
-13.245367500756288,-20.86526401836572,tSNE
-11.306773079287087,-15.728667864100885,tSNE
-11.856646948397874,-16.341938526291386,tSNE
-11.039960032038397,-20.179556399135762,tSNE
-14.45669695052572,-20.98473536898655,tSNE
-15.148216184631256,-18.583841357968478,tSNE
-12.019289144383713,-19.311294124878277,tSNE
-13.502746163129483,-18.259344849434086,tSNE
-14.883130135740503,-13.995519975980411,tSNE
